CODI_ENS,MUNICIPI,ANY_ELECCIO,SIGLES_CANDIDATURA,VOTS,% VOTS,REGIDORS
1716680001,Sant Jordi Desvalls,2003,CSJ,199,45.54,3
1716680001,Sant Jordi Desvalls,2003,CIU,166,37.99,3
1716680001,Sant Jordi Desvalls,2007,IPSJD-PM,63,17.07,1
1716680001,Sant Jordi Desvalls,2007,CSJ,160,43.36,3
1716680001,Sant Jordi Desvalls,2007,CIU,138,37.4,3
1716680001,Sant Jordi Desvalls,2011,CSJ,102,27.49,2
1716680001,Sant Jordi Desvalls,2011,PM,47,12.67,1
1716680001,Sant Jordi Desvalls,2011,SiC,78,21.02,1
1716680001,Sant Jordi Desvalls,2011,CiU,128,34.5,3
1716680001,Sant Jordi Desvalls,2015,CiU,158,44.01,3
1716680001,Sant Jordi Desvalls,2015,SiC,175,48.75,4
1716680001,Sant Jordi Desvalls,2019,JxCAT-JUNTS,109,24.94,2
1716680001,Sant Jordi Desvalls,2019,ERC-AM,156,35.69,3
1716680001,Sant Jordi Desvalls,2019,SiC-IDC,152,34.78,2
0890300000,Sant Julià de Cerdanyola,1995,CIU,85,48.57,3
0890300000,Sant Julià de Cerdanyola,1995,PB,85,48.57,2
0890300000,Sant Julià de Cerdanyola,1999,CIU,83,45.86,2
0890300000,Sant Julià de Cerdanyola,1999,PSCPMC,75,41.44,3
0890300000,Sant Julià de Cerdanyola,1999,ERC-AM,57,31.49,0
0890300000,Sant Julià de Cerdanyola,2003,PSC-PM,107,55.73,4
0890300000,Sant Julià de Cerdanyola,2003,ERC-AM,35,18.23,0
0890300000,Sant Julià de Cerdanyola,2003,CIU,71,36.98,1
0890300000,Sant Julià de Cerdanyola,2003,PP,10,5.21,0
0890300000,Sant Julià de Cerdanyola,2007,CIU,73,41.95,3
0890300000,Sant Julià de Cerdanyola,2007,PSC-PM,95,54.6,4
0890300000,Sant Julià de Cerdanyola,2011,PSC-PM,91,52.3,4
0890300000,Sant Julià de Cerdanyola,2011,CiU,80,45.98,3
0890300000,Sant Julià de Cerdanyola,2015,PP,1,0.67,0
0890300000,Sant Julià de Cerdanyola,2015,CERDANYOLA,108,72.48,5
0890300000,Sant Julià de Cerdanyola,2019,Cerdanyola-AM,118,74.21,5
1790320002,Sant Julià del Llor i Bonmatí,1983,GRUP IND.,464,98.1,7
1790320002,Sant Julià del Llor i Bonmatí,1987,CiU,389,89.43,7
1790320002,Sant Julià del Llor i Bonmatí,1991,CiU,241,42.06,3
1790320002,Sant Julià del Llor i Bonmatí,1991,IND/1,328,57.24,4
1790320002,Sant Julià del Llor i Bonmatí,1995,CIU,460,93.3,7
1790320002,Sant Julià del Llor i Bonmatí,1999,CIU,353,79.5,7
1790320002,Sant Julià del Llor i Bonmatí,2003,CIU,347,58.22,4
1790320002,Sant Julià del Llor i Bonmatí,2003,GISJLLIB-AM,241,40.44,3
1790320002,Sant Julià del Llor i Bonmatí,2007,CIU,377,65,6
1790320002,Sant Julià del Llor i Bonmatí,2007,GISJLLIB-AM,180,31.03,3
1790320002,Sant Julià del Llor i Bonmatí,2011,GISJLLIB-AM,269,50.37,5
1790320002,Sant Julià del Llor i Bonmatí,2011,CiU,233,43.63,4
1790320002,Sant Julià del Llor i Bonmatí,2015,GISJLLiB-AM,338,57.58,5
1790320002,Sant Julià del Llor i Bonmatí,2015,CiU,238,40.55,4
1790320002,Sant Julià del Llor i Bonmatí,2019,GISJLLiB-AM,518,90.4,9
1716930008,Sant Julià de Ramis,1979,CC-UCD,341,50.9,5
1716930008,Sant Julià de Ramis,1979,A.E.E.S.J.,324,48.36,4
1716930008,Sant Julià de Ramis,1983,IND/1,111,17.08,1
1716930008,Sant Julià de Ramis,1983,IND/2,528,81.23,8
1716930008,Sant Julià de Ramis,1987,IND/2,578,66.28,6
1716930008,Sant Julià de Ramis,1987,PPCG,282,32.34,3
1716930008,Sant Julià de Ramis,1991,CiU,546,58.33,6
1716930008,Sant Julià de Ramis,1991,ERC,142,15.17,1
1716930008,Sant Julià de Ramis,1991,PSC-PSOE,230,24.57,2
1716930008,Sant Julià de Ramis,1995,PSC (PSC-PSOE),270,24.72,2
1716930008,Sant Julià de Ramis,1995,CIU,796,72.89,7
1716930008,Sant Julià de Ramis,1999,UDM,157,12.57,1
1716930008,Sant Julià de Ramis,1999,CIU,190,15.21,1
1716930008,Sant Julià de Ramis,1999,PSCPMC,348,27.86,3
1716930008,Sant Julià de Ramis,1999,AM,46,3.68,0
1716930008,Sant Julià de Ramis,1999,PI,491,39.31,4
1716930008,Sant Julià de Ramis,2003,CIU,495,37.19,4
1716930008,Sant Julià de Ramis,2003,U.D.M,219,16.45,2
1716930008,Sant Julià de Ramis,2003,PSC-PM,589,44.25,5
1716930008,Sant Julià de Ramis,2007,ICV-EPM,145,9.64,1
1716930008,Sant Julià de Ramis,2007,CIU,571,37.97,4
1716930008,Sant Julià de Ramis,2007,P.P,45,2.99,0
1716930008,Sant Julià de Ramis,2007,PSC-PM,460,30.59,4
1716930008,Sant Julià de Ramis,2007,ESQUERRA-AM,119,7.91,1
1716930008,Sant Julià de Ramis,2007,U.D.M.,130,8.64,1
1716930008,Sant Julià de Ramis,2011,PSC-PM,536,34.51,4
1716930008,Sant Julià de Ramis,2011,SMI - BM,111,7.15,1
1716930008,Sant Julià de Ramis,2011,M1972-E,156,10.05,1
1716930008,Sant Julià de Ramis,2011,Udm SJdR,175,11.27,1
1716930008,Sant Julià de Ramis,2011,PP,60,3.86,0
1716930008,Sant Julià de Ramis,2011,CiU,467,30.07,4
1716930008,Sant Julià de Ramis,2015,ERC-AM,501,33.78,4
1716930008,Sant Julià de Ramis,2015,CP,193,13.01,1
1716930008,Sant Julià de Ramis,2015,M1972-E,250,16.86,2
1716930008,Sant Julià de Ramis,2015,CiU,464,31.29,4
1716930008,Sant Julià de Ramis,2015,PP,39,2.63,0
1716930008,Sant Julià de Ramis,2019,CP,264,14.98,1
1716930008,Sant Julià de Ramis,2019,JxCAT-JUNTS,412,23.38,3
1716930008,Sant Julià de Ramis,2019,ERC-AM,1026,58.22,7
0822050006,Sant Julià de Vilatorta,1979,ISJV,607,97.43,9
0822050006,Sant Julià de Vilatorta,1983,CiU,370,42,4
0822050006,Sant Julià de Vilatorta,1983,IND/1,189,21.45,2
0822050006,Sant Julià de Vilatorta,1983,ISJV,311,35.3,3
0822050006,Sant Julià de Vilatorta,1987,ISJV,206,20.38,2
0822050006,Sant Julià de Vilatorta,1987,UVI,115,11.37,1
0822050006,Sant Julià de Vilatorta,1987,CiU,567,56.08,5
0822050006,Sant Julià de Vilatorta,1987,I.P.M.O.,111,10.98,1
0822050006,Sant Julià de Vilatorta,1991,IND/1,422,40.38,4
0822050006,Sant Julià de Vilatorta,1991,CiU,433,41.44,4
0822050006,Sant Julià de Vilatorta,1991,ERC,167,15.98,1
0822050006,Sant Julià de Vilatorta,1995,ERC,114,9.04,1
0822050006,Sant Julià de Vilatorta,1995,EIO,333,26.4,2
0822050006,Sant Julià de Vilatorta,1995,CIU,783,62.09,6
0822050006,Sant Julià de Vilatorta,1999,IdV-EPM,301,24,3
0822050006,Sant Julià de Vilatorta,1999,ERC-AM,160,12.75,1
0822050006,Sant Julià de Vilatorta,1999,CIU,734,58.53,7
0822050006,Sant Julià de Vilatorta,2003,PM-ISJ-VV,256,17.45,2
0822050006,Sant Julià de Vilatorta,2003,CIU,807,55.01,6
0822050006,Sant Julià de Vilatorta,2003,ERC-AM,347,23.65,3
0822050006,Sant Julià de Vilatorta,2007,PM,28,1.76,0
0822050006,Sant Julià de Vilatorta,2007,CIU,768,48.24,6
0822050006,Sant Julià de Vilatorta,2007,ESQUERRA-AM,461,28.96,3
0822050006,Sant Julià de Vilatorta,2007,IVV-EPM,268,16.83,2
0822050006,Sant Julià de Vilatorta,2011,CiU,505,32.9,4
0822050006,Sant Julià de Vilatorta,2011,PM,31,2.02,0
0822050006,Sant Julià de Vilatorta,2011,AVV-AM,780,50.81,6
0822050006,Sant Julià de Vilatorta,2011,SI,172,11.21,1
0822050006,Sant Julià de Vilatorta,2015,CiU,257,17.07,2
0822050006,Sant Julià de Vilatorta,2015,AVV - AM,1202,79.81,9
0822050006,Sant Julià de Vilatorta,2019,AVV - AM,1347,77.77,11
0822120002,Sant Just Desvern,1979,PSC-PSOE,1053,21.13,4
0822120002,Sant Just Desvern,1979,CiU,557,11.18,2
0822120002,Sant Just Desvern,1979,ERC-FNC,1066,21.39,4
0822120002,Sant Just Desvern,1979,CC-UCD,1043,20.93,3
0822120002,Sant Just Desvern,1979,PSUC,1244,24.96,4
0822120002,Sant Just Desvern,1983,PSC-PSOE,1911,34.35,7
0822120002,Sant Just Desvern,1983,AP-PDP-UL,604,10.86,2
0822120002,Sant Just Desvern,1983,ERC,418,7.51,1
0822120002,Sant Just Desvern,1983,IND.,252,4.53,0
0822120002,Sant Just Desvern,1983,CiU,1504,27.04,5
0822120002,Sant Just Desvern,1983,PCC,225,4.04,0
0822120002,Sant Just Desvern,1983,PSUC,638,11.47,2
0822120002,Sant Just Desvern,1987,C.D.S.,320,5.25,1
0822120002,Sant Just Desvern,1987,A.P.,223,3.66,0
0822120002,Sant Just Desvern,1987,PSC-PSOE,2069,33.97,6
0822120002,Sant Just Desvern,1987,ERC,456,7.49,1
0822120002,Sant Just Desvern,1987,CiU,2279,37.42,7
0822120002,Sant Just Desvern,1987,IC,697,11.44,2
0822120002,Sant Just Desvern,1991,PSC-PSOE,1809,31.22,6
0822120002,Sant Just Desvern,1991,ERC,338,5.83,1
0822120002,Sant Just Desvern,1991,EC,41,0.71,0
0822120002,Sant Just Desvern,1991,IC,649,11.2,2
0822120002,Sant Just Desvern,1991,PEC-PCC,142,2.45,0
0822120002,Sant Just Desvern,1991,CiU,2340,40.39,8
0822120002,Sant Just Desvern,1991,PP,279,4.82,0
0822120002,Sant Just Desvern,1991,C.D.S.,127,2.19,0
0822120002,Sant Just Desvern,1995,PIE,279,3.94,0
0822120002,Sant Just Desvern,1995,ERC,565,7.98,1
0822120002,Sant Just Desvern,1995,PP,887,12.53,2
0822120002,Sant Just Desvern,1995,PSC (PSC-PSOE),2422,34.23,6
0822120002,Sant Just Desvern,1995,IC-EV,706,9.98,2
0822120002,Sant Just Desvern,1995,CIU,2101,29.7,6
0822120002,Sant Just Desvern,1999,PP,900,13.36,2
0822120002,Sant Just Desvern,1999,IC-V-EPM,604,8.96,1
0822120002,Sant Just Desvern,1999,ERC-AM,568,8.43,1
0822120002,Sant Just Desvern,1999,PDLC,52,0.77,0
0822120002,Sant Just Desvern,1999,INDEP,37,0.54,0
0822120002,Sant Just Desvern,1999,CIU,2153,31.97,6
0822120002,Sant Just Desvern,1999,PSCPMC,2207,32.77,7
0822120002,Sant Just Desvern,2003,PSC-PM,2354,31.65,6
0822120002,Sant Just Desvern,2003,CIU,1869,25.13,5
0822120002,Sant Just Desvern,2003,ERC-AM,1011,13.59,2
0822120002,Sant Just Desvern,2003,PP,983,13.22,2
0822120002,Sant Just Desvern,2003,ICV-EPM,999,13.43,2
0822120002,Sant Just Desvern,2007,PSC-PM,2278,34.21,7
0822120002,Sant Just Desvern,2007,PP,606,9.1,1
0822120002,Sant Just Desvern,2007,ESQUERRA-AM,749,11.25,2
0822120002,Sant Just Desvern,2007,ICV-EUIA-EPM,826,12.41,2
0822120002,Sant Just Desvern,2007,CIU,1641,24.65,5
0822120002,Sant Just Desvern,2007,C'S,275,4.13,0
0822120002,Sant Just Desvern,2011,SI,162,2.45,0
0822120002,Sant Just Desvern,2011,PP,601,9.08,2
0822120002,Sant Just Desvern,2011,PSC-PM,2080,31.44,6
0822120002,Sant Just Desvern,2011,ICV-EUiA-E,783,11.83,2
0822120002,Sant Just Desvern,2011,VD,368,5.56,1
0822120002,Sant Just Desvern,2011,C's,124,1.87,0
0822120002,Sant Just Desvern,2011,CiU,1685,25.47,5
0822120002,Sant Just Desvern,2011,Esq-RI-ISJD,472,7.13,1
0822120002,Sant Just Desvern,2015,PSC-CP,2360,31.59,6
0822120002,Sant Just Desvern,2015,CiU,1389,18.59,4
0822120002,Sant Just Desvern,2015,VD,250,3.35,0
0822120002,Sant Just Desvern,2015,MSJ-E,951,12.73,2
0822120002,Sant Just Desvern,2015,PP,446,5.97,1
0822120002,Sant Just Desvern,2015,ERC-AM,1316,17.61,3
0822120002,Sant Just Desvern,2015,C's,635,8.5,1
0822120002,Sant Just Desvern,2019,Cs,695,7.65,1
0822120002,Sant Just Desvern,2019,JxCAT-JUNTS,1981,21.83,4
0822120002,Sant Just Desvern,2019,PSC-CP,3244,35.75,7
0822120002,Sant Just Desvern,2019,CUP-AMUNT,456,5.02,1
0822120002,Sant Just Desvern,2019,MSJ-ECG,702,7.73,1
0822120002,Sant Just Desvern,2019,PP,374,4.12,0
0822120002,Sant Just Desvern,2019,ERC-AM,1549,17.07,3
1717140003,Sant Llorenç de la Muga,1979,A.E.L.F.,31,45.59,5
1717140003,Sant Llorenç de la Muga,1983,CiU,49,51.58,5
1717140003,Sant Llorenç de la Muga,1987,CiU,59,63.44,5
1717140003,Sant Llorenç de la Muga,1991,CiU,50,51.02,5
1717140003,Sant Llorenç de la Muga,1995,PSC (PSC-PSOE),17,15.59,0
1717140003,Sant Llorenç de la Muga,1995,CIU,66,60.55,5
1717140003,Sant Llorenç de la Muga,1999,CIU,70,55.12,4
1717140003,Sant Llorenç de la Muga,1999,U-SLL,51,40.16,1
1717140003,Sant Llorenç de la Muga,2003,PP,0,0,0
1717140003,Sant Llorenç de la Muga,2003,PSC-PM,58,43.94,4
1717140003,Sant Llorenç de la Muga,2003,CIU,46,34.85,1
1717140003,Sant Llorenç de la Muga,2003,ERC-AM,17,12.88,0
1717140003,Sant Llorenç de la Muga,2007,FCIU,79,50,4
1717140003,Sant Llorenç de la Muga,2007,PSC-PM,72,45.57,1
1717140003,Sant Llorenç de la Muga,2011,CiU,83,68.6,5
1717140003,Sant Llorenç de la Muga,2015,PSC-CP,4,2.61,0
1717140003,Sant Llorenç de la Muga,2015,ERC-AM,54,35.29,2
1717140003,Sant Llorenç de la Muga,2015,CiU,88,57.52,3
1717140003,Sant Llorenç de la Muga,2019,U.S.LL.,20,10.25,0
1717140003,Sant Llorenç de la Muga,2019,JXSLLM - JUNTS,80,41.02,3
1717140003,Sant Llorenç de la Muga,2019,CSLLM - AM,92,47.17,4
1717140003,Sant Llorenç de la Muga,2019,PSC-CP,2,1.02,0
2519300000,Sant Llorenç de Morunys,1979,C.E.I.,322,63.39,5
2519300000,Sant Llorenç de Morunys,1979,CC-UCD,134,26.38,2
2519300000,Sant Llorenç de Morunys,1979,CiU,51,10.04,0
2519300000,Sant Llorenç de Morunys,1983,CiU,405,72.97,5
2519300000,Sant Llorenç de Morunys,1983,ERC,145,26.13,2
2519300000,Sant Llorenç de Morunys,1987,CiU,278,85.8,7
2519300000,Sant Llorenç de Morunys,1991,UMS,283,49.39,4
2519300000,Sant Llorenç de Morunys,1991,CiU,272,47.47,3
2519300000,Sant Llorenç de Morunys,1995,PP,80,14.67,1
2519300000,Sant Llorenç de Morunys,1995,CIU,431,79.08,6
2519300000,Sant Llorenç de Morunys,1999,ISLL,372,54.46,4
2519300000,Sant Llorenç de Morunys,1999,CIU,300,43.92,3
2519300000,Sant Llorenç de Morunys,2003,CIU,219,36.14,3
2519300000,Sant Llorenç de Morunys,2003,ERC-AM,105,17.33,1
2519300000,Sant Llorenç de Morunys,2003,CMS-EC,250,41.25,3
2519300000,Sant Llorenç de Morunys,2007,ESQUERRA-AM,62,9.87,0
2519300000,Sant Llorenç de Morunys,2007,PM,306,48.73,4
2519300000,Sant Llorenç de Morunys,2007,CIU,237,37.74,3
2519300000,Sant Llorenç de Morunys,2011,ISLM - AM,60,10.02,1
2519300000,Sant Llorenç de Morunys,2011,PITEUS,184,30.72,3
2519300000,Sant Llorenç de Morunys,2011,PM,186,31.05,3
2519300000,Sant Llorenç de Morunys,2011,CiU,151,25.21,2
2519300000,Sant Llorenç de Morunys,2015,CiU,203,39.42,3
2519300000,Sant Llorenç de Morunys,2015,PPSLL - AM,283,54.95,4
2519300000,Sant Llorenç de Morunys,2019,JUNTS,159,28.54,2
2519300000,Sant Llorenç de Morunys,2019,PITEUS - AM,362,64.99,5
0822270005,Sant Llorenç d'Hortons,1979,A.E. DIP,324,53.29,4
0822270005,Sant Llorenç d'Hortons,1979,AIE,280,46.05,3
0822270005,Sant Llorenç d'Hortons,1983,A.E. DIP,351,96.16,7
0822270005,Sant Llorenç d'Hortons,1987,A.E. DIP,374,92.8,7
0822270005,Sant Llorenç d'Hortons,1991,A.E. DIP,319,56.36,4
0822270005,Sant Llorenç d'Hortons,1991,ERC,238,42.05,3
0822270005,Sant Llorenç d'Hortons,1995,ERC,293,38.96,4
0822270005,Sant Llorenç d'Hortons,1995,DIP,432,57.44,5
0822270005,Sant Llorenç d'Hortons,1999,ERC-AM,103,11.29,1
0822270005,Sant Llorenç d'Hortons,1999,PP,4,0.43,0
0822270005,Sant Llorenç d'Hortons,1999,CIU,172,18.85,1
0822270005,Sant Llorenç d'Hortons,1999,AId'H-FIC,266,29.16,3
0822270005,Sant Llorenç d'Hortons,1999,PSCPMC,345,37.82,4
0822270005,Sant Llorenç d'Hortons,2003,PSC-PM,509,45.73,5
0822270005,Sant Llorenç d'Hortons,2003,PP,46,4.13,0
0822270005,Sant Llorenç d'Hortons,2003,ALD'H-FIC,150,13.48,1
0822270005,Sant Llorenç d'Hortons,2003,ICV-EPM,112,10.06,1
0822270005,Sant Llorenç d'Hortons,2003,CIU,275,24.71,2
0822270005,Sant Llorenç d'Hortons,2007,PSC-PM,428,39.56,5
0822270005,Sant Llorenç d'Hortons,2007,ICV-EUIA-EPM,108,9.98,1
0822270005,Sant Llorenç d'Hortons,2007,CIU,402,37.15,5
0822270005,Sant Llorenç d'Hortons,2007,PLHO,43,3.97,0
0822270005,Sant Llorenç d'Hortons,2007,PP,43,3.97,0
0822270005,Sant Llorenç d'Hortons,2011,PP,42,3.74,0
0822270005,Sant Llorenç d'Hortons,2011,CiU,392,34.88,4
0822270005,Sant Llorenç d'Hortons,2011,PSC-PM,482,42.88,6
0822270005,Sant Llorenç d'Hortons,2011,PLHo,119,10.59,1
0822270005,Sant Llorenç d'Hortons,2015,ENTESA-ERC-MES-,508,42.19,5
0822270005,Sant Llorenç d'Hortons,2015,CiU,111,9.22,1
0822270005,Sant Llorenç d'Hortons,2015,POBLE 2.0,501,41.61,5
0822270005,Sant Llorenç d'Hortons,2015,PLHO-CP,36,2.99,0
0822270005,Sant Llorenç d'Hortons,2019,Entesa - ERC -,472,35.86,4
0822270005,Sant Llorenç d'Hortons,2019,AJ-CP,134,10.18,1
0822270005,Sant Llorenç d'Hortons,2019,POBLE 2.0 - JUN,647,49.16,6
0822330008,Sant Llorenç Savall,1979,UVELL,280,32.33,3
0822330008,Sant Llorenç Savall,1979,CAV,579,66.86,6
0822330008,Sant Llorenç Savall,1983,CiU,404,38.37,3
0822330008,Sant Llorenç Savall,1983,CAV,632,60.02,6
0822330008,Sant Llorenç Savall,1987,CAV,471,42.82,4
0822330008,Sant Llorenç Savall,1987,CiU,621,56.45,5
0822330008,Sant Llorenç Savall,1991,CiU,331,32.42,3
0822330008,Sant Llorenç Savall,1991,PSC-PSOE,45,4.41,0
0822330008,Sant Llorenç Savall,1991,ERC,636,62.29,6
0822330008,Sant Llorenç Savall,1995,PSC (PSC-PSOE),40,3.29,0
0822330008,Sant Llorenç Savall,1995,CIU,471,38.79,4
0822330008,Sant Llorenç Savall,1995,ERC,681,56.09,7
0822330008,Sant Llorenç Savall,1999,CIU,462,39.52,5
0822330008,Sant Llorenç Savall,1999,ERC-AM,525,44.91,5
0822330008,Sant Llorenç Savall,1999,PP,160,13.68,1
0822330008,Sant Llorenç Savall,2003,ERC-AM,523,38.8,5
0822330008,Sant Llorenç Savall,2003,PSC-PM,121,8.98,1
0822330008,Sant Llorenç Savall,2003,ICV-EPM,44,3.26,0
0822330008,Sant Llorenç Savall,2003,CIU,561,41.62,5
0822330008,Sant Llorenç Savall,2003,PP,83,6.16,0
0822330008,Sant Llorenç Savall,2007,CIU,260,22.83,3
0822330008,Sant Llorenç Savall,2007,ESQUERRA-AM,651,57.16,7
0822330008,Sant Llorenç Savall,2007,PSC-PM,124,10.89,1
0822330008,Sant Llorenç Savall,2007,PP,71,6.23,0
0822330008,Sant Llorenç Savall,2011,CiU,327,29.81,4
0822330008,Sant Llorenç Savall,2011,ERC-AM,556,50.68,6
0822330008,Sant Llorenç Savall,2011,PxC,30,2.73,0
0822330008,Sant Llorenç Savall,2011,PSC-PM,93,8.48,1
0822330008,Sant Llorenç Savall,2011,PP,36,3.28,0
0822330008,Sant Llorenç Savall,2015,CiU,238,19.56,2
0822330008,Sant Llorenç Savall,2015,CUP-CAV-PA,229,18.82,2
0822330008,Sant Llorenç Savall,2015,ERC-AM,539,44.29,6
0822330008,Sant Llorenç Savall,2015,PSC-CP,34,2.79,0
0822330008,Sant Llorenç Savall,2015,PP,36,2.96,0
0822330008,Sant Llorenç Savall,2015,AES,116,9.53,1
0822330008,Sant Llorenç Savall,2019,JxSLLS-JUNTS,214,16.79,2
0822330008,Sant Llorenç Savall,2019,CUP-AMUNT,263,20.64,2
0822330008,Sant Llorenç Savall,2019,ERC-AM,529,41.52,5
0822330008,Sant Llorenç Savall,2019,PSC-CP,60,4.7,0
0822330008,Sant Llorenç Savall,2019,AES,195,15.3,2
0822510007,Sant Martí d'Albars,1979,C.IND.,41,85.42,5
0822510007,Sant Martí d'Albars,1983,IND.,54,72,5
0822510007,Sant Martí d'Albars,1987,CiU,31,57.41,5
0822510007,Sant Martí d'Albars,1991,CiU,35,57.38,5
0822510007,Sant Martí d'Albars,1995,CIU,55,78.57,5
0822510007,Sant Martí d'Albars,1995,ERC,2,2.85,0
0822510007,Sant Martí d'Albars,1999,CIU,47,65.28,5
0822510007,Sant Martí d'Albars,2003,CIU,46,67.65,5
0822510007,Sant Martí d'Albars,2007,CIU,56,70,5
0822510007,Sant Martí d'Albars,2007,ISMA-AM,17,21.25,0
0822510007,Sant Martí d'Albars,2011,ISMA - AM,28,35.9,1
0822510007,Sant Martí d'Albars,2011,CiU,45,57.69,4
0822510007,Sant Martí d'Albars,2015,PP,0,0,0
0822510007,Sant Martí d'Albars,2015,CiU,48,55.17,3
0822510007,Sant Martí d'Albars,2015,ISMA - AM,36,41.38,2
0822510007,Sant Martí d'Albars,2019,JxCAT-JUNTS,46,54.11,4
0822510007,Sant Martí d'Albars,2019,ISMA-AM,38,44.7,1
0822480001,Sant Martí de Centelles,1979,CiU,208,51.23,4
0822480001,Sant Martí de Centelles,1979,G.I.S.M.C.,194,47.78,3
0822480001,Sant Martí de Centelles,1983,G.I.S.M.C.,119,30.36,2
0822480001,Sant Martí de Centelles,1983,CiU,268,68.37,5
0822480001,Sant Martí de Centelles,1987,CiU,342,94.48,7
0822480001,Sant Martí de Centelles,1991,CiU,211,95.05,7
0822480001,Sant Martí de Centelles,1995,PSC (PSC-PSOE),52,11.87,1
0822480001,Sant Martí de Centelles,1995,CIU,229,52.28,4
0822480001,Sant Martí de Centelles,1995,IPMO,153,34.93,2
0822480001,Sant Martí de Centelles,1999,CIU,280,63.34,5
0822480001,Sant Martí de Centelles,1999,PSCPMC,158,35.74,2
0822480001,Sant Martí de Centelles,2003,CIU,239,50,4
0822480001,Sant Martí de Centelles,2003,ISM,230,48.12,3
0822480001,Sant Martí de Centelles,2007,ISM,225,47.17,4
0822480001,Sant Martí de Centelles,2007,CIU,191,40.04,3
0822480001,Sant Martí de Centelles,2007,PSC-PM,50,10.48,0
0822480001,Sant Martí de Centelles,2011,PSC-PM,44,8.7,0
0822480001,Sant Martí de Centelles,2011,PP,8,1.58,0
0822480001,Sant Martí de Centelles,2011,CiU,155,30.63,3
0822480001,Sant Martí de Centelles,2011,ISM,284,56.13,6
0822480001,Sant Martí de Centelles,2015,ISM,256,49.23,5
0822480001,Sant Martí de Centelles,2015,GdSMC - E,146,28.08,2
0822480001,Sant Martí de Centelles,2015,CiU,101,19.42,2
0822480001,Sant Martí de Centelles,2019,IPSM,364,62.75,6
0822480001,Sant Martí de Centelles,2019,GdSMC - AM,203,35,3
1717290004,Sant Martí de Llémena,1979,A.E. IND.,147,100,7
1717290004,Sant Martí de Llémena,1983,IND.,85,48.02,3
1717290004,Sant Martí de Llémena,1983,CiU,92,51.98,4
1717290004,Sant Martí de Llémena,1987,CiU,155,67.98,5
1717290004,Sant Martí de Llémena,1987,IND/1,72,31.58,2
1717290004,Sant Martí de Llémena,1991,CiU,126,94.03,7
